tweet_id,nb_favorites,nb_retweets,nb_user_followers,nb_user_favourites,creation_date
825829644528148480,12875,2522,8774887,146020,2017-01-29 22:15:05+00:00
825535076884762624,57462,17754,8774887,146020,2017-01-29 02:44:34+00:00
825147591692263424,18533,4603,8774887,146020,2017-01-28 01:04:51+00:00
825120256414846976,0,1279,8774887,146020,2017-01-27 23:16:13+00:00
825026590719483904,6387,1279,8774887,146020,2017-01-27 17:04:02+00:00
824796380199809024,0,5570,8774887,146020,2017-01-27 01:49:15+00:00
824775126675836928,15133,3570,8774887,146020,2017-01-27 00:24:48+00:00
824663926340194305,10223,1768,8774887,146020,2017-01-26 17:02:56+00:00
824325613288833024,11970,10662,8774887,146020,2017-01-25 18:38:36+00:00
824297048279236611,15252,3923,8775532,146021,2017-01-25 16:45:05+00:00
824025158776213504,4887,605,8774887,146020,2017-01-24 22:44:42+00:00
823939628516474880,10758,2750,8774887,146020,2017-01-24 17:04:50+00:00
823719002937630720,0,11367,8774887,146020,2017-01-24 02:28:08+00:00
823699002998870016,14167,2555,8774887,146020,2017-01-24 01:08:40+00:00
823581115634085888,13206,2664,8774887,146020,2017-01-23 17:20:14+00:00
823333489516937216,707,25,8774887,146020,2017-01-23 00:56:15+00:00
823322678127919110,15942,4091,8774887,146020,2017-01-23 00:13:17+00:00
823269594223824897,0,10046,8774887,146020,2017-01-22 20:42:21+00:00
822975315408461824,17534,3504,8774887,146020,2017-01-22 01:12:59+00:00
822872901745569793,133372,43960,8774888,146020,2017-01-21 18:26:02+00:00
822859134160621569,13472,2320,8774888,146020,2017-01-21 17:31:20+00:00
822647212903690241,0,6514,8774888,146020,2017-01-21 03:29:14+00:00
822610361945911296,15031,3005,8774888,146020,2017-01-21 01:02:48+00:00
822489057087389700,18401,6514,8774888,146020,2017-01-20 17:00:46+00:00
822462944365645825,28469,14571,8774888,146020,2017-01-20 15:17:01+00:00
822244816520155136,35445,10046,8774888,146020,2017-01-20 00:50:15+00:00
822163064745328640,0,4858,8774888,146020,2017-01-19 19:25:24+00:00
821886076407029760,11481,2352,8774888,146020,2017-01-19 01:04:45+00:00
821813639212650496,0,3410,8774888,146020,2017-01-18 20:16:54+00:00
821765923262631936,8544,1683,8774888,146020,2017-01-18 17:07:18+00:00
821522889702862852,8150,1796,8774888,146020,2017-01-18 01:01:34+00:00
821421320206483457,0,5692,8774888,146020,2017-01-17 18:17:58+00:00
821407182352777218,11965,4418,8774888,146020,2017-01-17 17:21:47+00:00
821153421864615936,259,10,8774888,146020,2017-01-17 00:33:26+00:00
821149554670182400,8778,2028,8774888,146020,2017-01-17 00:18:04+00:00
821107785811234820,9746,2172,8774888,146020,2017-01-16 21:32:06+00:00
821044531881721856,12844,2322,8774888,146020,2017-01-16 17:20:45+00:00
820837357901512704,0,6855,8775533,146021,2017-01-16 03:37:31+00:00
820749716845686786,32057,10073,8774888,146020,2017-01-15 21:49:15+00:00
820690176645140481,12395,3286,8774888,146020,2017-01-15 17:52:40+00:00
820494788566847489,0,573,8774887,146020,2017-01-15 04:56:16+00:00
820446719150292993,0,2615,8774887,146020,2017-01-15 01:45:15+00:00
820314633777061888,3399,573,8774887,146020,2017-01-14 17:00:24+00:00
820078625395449857,20125,6405,8774887,146020,2017-01-14 01:22:35+00:00
820013781606658049,0,1200,8774887,146020,2017-01-13 21:04:55+00:00
819952236453363712,5411,1200,8774887,146020,2017-01-13 17:00:21+00:00
819924195358416896,13094,4955,8774887,146020,2017-01-13 15:08:56+00:00
819711362133872643,13608,3170,8774887,146020,2017-01-13 01:03:12+00:00
819588359383371776,9797,2025,8774887,146020,2017-01-12 16:54:26+00:00
819347104292290561,7332,1230,8774888,146020,2017-01-12 00:55:47+00:00
819238181065359361,2311,414,8774888,146020,2017-01-11 17:42:57+00:00
819227688460238848,23458,6856,8774888,146020,2017-01-11 17:01:16+00:00
819015337530290176,0,37526,8774888,146020,2017-01-11 02:57:27+00:00
819015331746349057,0,19298,8774888,146020,2017-01-11 02:57:26+00:00
819006400881917954,46001,19298,8774888,146020,2017-01-11 02:21:57+00:00
819004803107983360,88277,37526,8774888,146020,2017-01-11 02:15:36+00:00
818646164899774465,0,21405,8774888,146020,2017-01-10 02:30:30+00:00
818627210458333184,22779,7680,8774888,146020,2017-01-10 01:15:10+00:00
818614493328580609,10007,2612,8774889,146020,2017-01-10 00:24:38+00:00
818588835076603904,0,6270,8774889,146020,2017-01-09 22:42:41+00:00
818536468981415936,11083,2512,8774889,146020,2017-01-09 19:14:36+00:00
818307523543449600,0,8254,8774889,146020,2017-01-09 04:04:51+00:00
818259473185828864,11219,2317,8774889,146020,2017-01-09 00:53:55+00:00
818145370475810820,12506,2618,8774889,146020,2017-01-08 17:20:31+00:00
817908911860748288,4944,819,8774889,146020,2017-01-08 01:40:55+00:00
817827839487737858,52592,27591,8774889,146020,2017-01-07 20:18:46+00:00
817777686764523521,10924,2745,8774889,146020,2017-01-07 16:59:28+00:00
817536400337801217,11965,3028,8774889,146020,2017-01-07 01:00:41+00:00
817502432452313088,0,3464,8774889,146020,2017-01-06 22:45:43+00:00
817423860136083457,34468,15030,8774889,146020,2017-01-06 17:33:29+00:00
817415592588222464,5700,972,8774889,146020,2017-01-06 17:00:38+00:00
817181837579653120,0,8639,8774889,146020,2017-01-06 01:31:47+00:00
817171292965273600,8926,2063,8774889,146020,2017-01-06 00:49:53+00:00
817120970343411712,12424,2654,8774889,146020,2017-01-05 21:29:55+00:00
817056546584727552,8743,1678,8774889,146020,2017-01-05 17:13:55+00:00
816829038950027264,0,4804,8774889,146020,2017-01-05 02:09:53+00:00
816816676327063552,10198,2078,8774889,146020,2017-01-05 01:20:46+00:00
816697700272001025,9980,2239,8774889,146020,2017-01-04 17:27:59+00:00
816450570814898180,31018,8254,8774889,146020,2017-01-04 01:05:59+00:00
816336735214911488,8755,1983,8774889,146020,2017-01-03 17:33:39+00:00
816091915477250048,9083,2186,8774889,146020,2017-01-03 01:20:49+00:00
816062466425819140,0,1047,8774889,146020,2017-01-02 23:23:48+00:00
816014286006976512,0,5390,8774889,146020,2017-01-02 20:12:21+00:00
815990720817401858,5047,1047,8774889,146020,2017-01-02 18:38:42+00:00
815966073409433600,22836,8639,8774889,146020,2017-01-02 17:00:46+00:00
815745968457060357,0,4226,8774889,146020,2017-01-02 02:26:09+00:00
815736392542261248,10035,2319,8774889,146020,2017-01-02 01:48:06+00:00
815639385530101762,8375,1680,8774889,146020,2017-01-01 19:22:38+00:00
815390420867969024,10565,3885,8774889,146020,2017-01-01 02:53:20+00:00
814986499976527872,7795,1302,8774889,146020,2016-12-31 00:08:17+00:00
814638523311648768,11484,2761,8774889,146020,2016-12-30 01:05:33+00:00
814578408554463233,0,5958,8774889,146020,2016-12-29 21:06:41+00:00
814530161257443328,8818,1906,8774889,146020,2016-12-29 17:54:58+00:00
814153002265309185,29346,8876,8775534,146021,2016-12-28 16:56:16+00:00
813944609378369540,0,3253,8774889,146020,2016-12-28 03:08:11+00:00
813910438903693312,9482,1908,8774889,146020,2016-12-28 00:52:25+00:00
813812741911748608,37145,14290,8774889,146020,2016-12-27 18:24:12+00:00
813800681631023104,8486,1805,8774889,146020,2016-12-27 17:36:16+00:00
813217897535406080,19008,7455,8774889,146020,2016-12-26 03:00:30+00:00
813202720496779264,9422,1848,8774889,146020,2016-12-26 02:00:11+00:00
813187593374461952,20290,4465,8774889,146020,2016-12-26 01:00:05+00:00
813172488309972993,9462,1970,8774889,146020,2016-12-26 00:00:03+00:00
813157409116065792,7930,2267,8774889,146020,2016-12-25 23:00:08+00:00
813142292504645637,8640,2437,8774889,146020,2016-12-25 22:00:04+00:00
813130366689148928,4573,457,8774889,146020,2016-12-25 21:12:41+00:00
813127251579564032,12095,3203,8774889,146020,2016-12-25 21:00:18+00:00
813112105746448384,10526,2804,8774889,146020,2016-12-25 20:00:07+00:00
813096984823349248,10774,3697,8774889,146020,2016-12-25 19:00:02+00:00
813081950185472002,10096,2835,8774889,146020,2016-12-25 18:00:17+00:00
813066809284972545,8126,2000,8774889,146020,2016-12-25 17:00:08+00:00
813051746834595840,21414,7533,8774889,146020,2016-12-25 16:00:16+00:00
812781120811126785,7735,1952,8774889,146020,2016-12-24 22:04:54+00:00
812709060537683968,6755,1465,8774889,146020,2016-12-24 17:18:34+00:00
812503143955202048,6195,1250,8774889,146020,2016-12-24 03:40:19+00:00
812466873996607488,8135,1981,8774888,146020,2016-12-24 01:16:12+00:00
812372279581671427,13944,3748,8774888,146020,2016-12-23 19:00:19+00:00
811985624773361665,7415,1436,8774888,146020,2016-12-22 17:23:53+00:00
811744202451197953,7703,1636,8774888,146020,2016-12-22 01:24:33+00:00
811647686436880384,5729,760,8774888,146020,2016-12-21 19:01:02+00:00
811627233043480576,13045,3155,8774888,146020,2016-12-21 17:39:46+00:00
811386762094317568,21373,6533,8774888,146020,2016-12-21 01:44:13+00:00
810984652412424192,5453,1471,8774888,146020,2016-12-19 23:06:23+00:00
810896069567610880,9216,1811,8774888,146020,2016-12-19 17:14:23+00:00
810657578271330305,11212,2717,8774888,146020,2016-12-19 01:26:42+00:00
810284430598270976,36046,11579,8774888,146020,2016-12-18 00:43:57+00:00
810254108431155201,15024,3451,8774888,146020,2016-12-17 22:43:27+00:00
809920764300447744,15861,4034,8774888,146020,2016-12-17 00:38:52+00:00
809808892968534016,0,5018,8774888,146020,2016-12-16 17:14:20+00:00
809448704142938112,7089,1499,8774888,146020,2016-12-15 17:23:04+00:00
809220051211603969,20360,5738,8774888,146020,2016-12-15 02:14:29+00:00
809084759137812480,13534,3611,8774888,146020,2016-12-14 17:16:53+00:00
808838249661788160,10337,3123,8774888,146020,2016-12-14 00:57:20+00:00
808733504066486276,8082,2219,8774888,146020,2016-12-13 18:01:07+00:00
808501579447930884,11547,2671,8774888,146020,2016-12-13 02:39:32+00:00
808344865868283904,43524,21405,8774888,146020,2016-12-12 16:16:49+00:00
808134635716833280,0,6084,8774888,146020,2016-12-12 02:21:26+00:00
808106460588765185,8987,2260,8774888,146020,2016-12-12 00:29:28+00:00
808001312164028416,12817,3619,8774888,146020,2016-12-11 17:31:39+00:00
807621403335917568,14897,3722,8774888,146020,2016-12-10 16:22:02+00:00
807106840509214720,120974,56887,8774888,146020,2016-12-09 06:17:20+00:00
807059379405148160,0,7527,8774888,146020,2016-12-09 03:08:45+00:00
807010152071229440,13363,3954,8774888,146020,2016-12-08 23:53:08+00:00
806629075125202948,76442,35579,8774888,146020,2016-12-07 22:38:52+00:00
806620845233815552,0,5674,8774888,146020,2016-12-07 22:06:10+00:00
806576416489959424,5001,1992,8774888,146020,2016-12-07 19:09:37+00:00
806542213899489280,10453,2416,8774888,146020,2016-12-07 16:53:43+00:00
806242860592926720,0,11933,8774888,146020,2016-12-06 21:04:11+00:00
806219024703037440,6580,1221,8774888,146020,2016-12-06 19:29:28+00:00
805958939288408065,0,5501,8774888,146020,2016-12-06 02:15:59+00:00
805932879469572096,8464,1967,8774888,146020,2016-12-06 00:32:26+00:00
805826884734976000,6720,1878,8774888,146020,2016-12-05 17:31:15+00:00
805823200554876929,0,8238,8774888,146020,2016-12-05 17:16:37+00:00
805520635690676224,5880,1704,8774888,146020,2016-12-04 21:14:20+00:00
805487436403003392,8984,2582,8774888,146020,2016-12-04 19:02:24+00:00
805207613751304193,8007,1757,8774888,146020,2016-12-04 00:30:29+00:00
804738756058218496,13997,3917,8774888,146020,2016-12-02 17:27:25+00:00
804475857670639616,6281,2066,8774888,146020,2016-12-02 00:02:45+00:00
804413760345620481,0,3318,8774888,146020,2016-12-01 19:56:00+00:00
804026241225523202,45502,16579,8774888,146020,2016-11-30 18:16:08+00:00
803773340896923648,10299,2820,8774888,146020,2016-11-30 01:31:12+00:00
803692223237865472,0,7614,8774888,146020,2016-11-29 20:08:52+00:00
803638050916102144,11195,4244,8774888,146020,2016-11-29 16:33:36+00:00
803380650405482500,7949,1909,8774888,146020,2016-11-28 23:30:47+00:00
803321560782307329,0,5462,8774888,146020,2016-11-28 19:35:59+00:00
803276597545603072,10262,2521,8774888,146020,2016-11-28 16:37:19+00:00
802952499103731712,9218,2063,8774888,146020,2016-11-27 19:09:28+00:00
802624713319034886,0,2985,8774888,146020,2016-11-26 21:26:58+00:00
802600418706604034,7268,1509,8774888,146020,2016-11-26 19:50:26+00:00
802572683846291456,9134,2574,8774888,146020,2016-11-26 18:00:13+00:00
802323869084381190,16592,5986,8774888,146020,2016-11-26 01:31:31+00:00
802265048156610565,6932,1412,8774888,146020,2016-11-25 21:37:47+00:00
802239329049477120,9290,2690,8774888,146020,2016-11-25 19:55:35+00:00
802185808107208704,0,279,8774888,146020,2016-11-25 16:22:55+00:00
801958328846974976,7925,1755,8774888,146020,2016-11-25 01:18:59+00:00
801854953262350336,1817,243,8774888,146020,2016-11-24 18:28:13+00:00
801538201127157760,8413,2117,8774889,146020,2016-11-23 21:29:33+00:00
801285448605831168,6199,845,8774889,146020,2016-11-23 04:45:12+00:00
801167903437357056,25038,6084,8774889,146020,2016-11-22 20:58:07+00:00
801127390143516673,0,4052,8774889,146020,2016-11-22 18:17:08+00:00
801115127852503040,8268,2157,8774889,146020,2016-11-22 17:28:25+00:00
800859414831898624,700,98,8774889,146020,2016-11-22 00:32:18+00:00
800855607700029440,0,1653,8774889,146020,2016-11-22 00:17:10+00:00
800751577355128832,10797,2866,8774889,146020,2016-11-21 17:23:47+00:00
800513324630806528,13432,3066,8774889,146020,2016-11-21 01:37:04+00:00
800459316964663297,9718,2227,8774889,146020,2016-11-20 22:02:27+00:00
800443802682937345,0,4422,8774889,146020,2016-11-20 21:00:48+00:00
800388270626521089,11406,2877,8774889,146020,2016-11-20 17:20:08+00:00
800188575492947969,0,4043,8774889,146020,2016-11-20 04:06:37+00:00
800141422401830912,15651,2615,8774889,146020,2016-11-20 00:59:15+00:00
800018252395122689,29039,13515,8774889,146020,2016-11-19 16:49:49+00:00
799774291445383169,0,4813,8774889,146020,2016-11-19 00:40:24+00:00
799757965289017345,8591,2218,8774889,146020,2016-11-18 23:35:32+00:00
799422933579902976,8240,1972,8774889,146020,2016-11-18 01:24:14+00:00
799308762079035393,0,5615,8774889,146020,2016-11-17 17:50:33+00:00
799297110730567681,10120,2837,8774889,146020,2016-11-17 17:04:16+00:00
799063482566066176,8255,2524,8774889,146020,2016-11-17 01:35:54+00:00
798933969379225600,13396,4589,8774889,146020,2016-11-16 17:01:16+00:00
798925684722855936,7658,1479,8774889,146020,2016-11-16 16:28:21+00:00
798705661114773508,0,6818,8774889,146020,2016-11-16 01:54:03+00:00
798701998996647937,0,7997,8774889,146020,2016-11-16 01:39:30+00:00
798697898615730177,0,6672,8774889,146020,2016-11-16 01:23:12+00:00
798694562394996736,0,5088,8774889,146020,2016-11-16 01:09:57+00:00
798686750113755136,0,2392,8774889,146020,2016-11-16 00:38:54+00:00
798682547630837760,0,4842,8774889,146020,2016-11-16 00:22:12+00:00
798673117451325440,0,5690,8774889,146020,2016-11-15 23:44:44+00:00
798665375516884993,0,4014,8774889,146020,2016-11-15 23:13:58+00:00
798644042770751489,0,1904,8774889,146020,2016-11-15 21:49:12+00:00
798628517273620480,0,2024,8774888,146020,2016-11-15 20:47:30+00:00
798585098161549313,0,5862,8774888,146020,2016-11-15 17:54:59+00:00
798576900688019456,0,6003,8774888,146020,2016-11-15 17:22:24+00:00
798340744599797760,0,3436,8774888,146020,2016-11-15 01:44:00+00:00
798209839306514432,10664,2624,8774888,146020,2016-11-14 17:03:50+00:00
797971864723324932,11886,3191,8774888,146020,2016-11-14 01:18:12+00:00
797545162159308800,14891,4997,8774888,146020,2016-11-12 21:02:38+00:00
797236660651966464,20392,6763,8774888,146020,2016-11-12 00:36:46+00:00
797165961484890113,228,26,8774888,146020,2016-11-11 19:55:50+00:00
796904159865868288,0,9153,8774888,146020,2016-11-11 02:35:32+00:00
796865951799083009,7864,1964,8774888,146020,2016-11-11 00:03:42+00:00
796759840936919040,12112,3126,8774888,146020,2016-11-10 17:02:03+00:00
796563435802726400,0,7458,8774888,146020,2016-11-10 04:01:37+00:00
796484825502875648,7754,1808,8774888,146020,2016-11-09 22:49:15+00:00
796387464403357696,11260,4261,8774888,146020,2016-11-09 16:22:22+00:00
796177847564038144,0,14663,8774888,146020,2016-11-09 02:29:25+00:00
796149749086875649,33011,14663,8774888,146020,2016-11-09 00:37:46+00:00
796125600683540480,5081,1856,8774888,146020,2016-11-08 23:01:49+00:00
796116448414461957,9319,2479,8774888,146020,2016-11-08 22:25:27+00:00
796080075804475393,8650,2378,8774888,146020,2016-11-08 20:00:55+00:00
796031486298386433,11051,3810,8774888,146020,2016-11-08 16:47:50+00:00
795464331001561088,50807,24295,8774888,146020,2016-11-07 03:14:10+00:00
795400264262053889,10300,2954,8774888,146020,2016-11-06 22:59:35+00:00
795076730285391872,16580,5570,8774888,146020,2016-11-06 01:33:58+00:00
794983741416415232,0,3464,8774888,146020,2016-11-05 19:24:28+00:00
794926597468000259,10494,2372,8774888,146020,2016-11-05 15:37:24+00:00
794355576146903043,0,10581,8774888,146020,2016-11-04 01:48:22+00:00
794332329137291264,9807,2745,8774888,146020,2016-11-04 00:15:59+00:00
794205286408003585,9429,3401,8774888,146020,2016-11-03 15:51:10+00:00
793962221541933056,17209,5018,8775533,146021,2016-11-02 23:45:19+00:00
793845145112371200,9443,1917,8774888,146020,2016-11-02 16:00:06+00:00
793614319594401792,0,3219,8774888,146020,2016-11-02 00:42:53+00:00
793601777308463104,8168,1671,8774888,146020,2016-11-01 23:53:02+00:00
793500921481273345,10921,2436,8774888,146020,2016-11-01 17:12:16+00:00
793286476301799424,25174,9409,8774888,146020,2016-11-01 03:00:09+00:00
793271401113350145,8901,2456,8774888,146020,2016-11-01 02:00:14+00:00
793256262322548741,20425,8568,8774888,146020,2016-11-01 01:00:05+00:00
793241302385262592,10758,3382,8774888,146020,2016-11-01 00:00:38+00:00
793226087023144960,10067,2943,8774888,146020,2016-10-31 23:00:11+00:00
793210959003287553,9130,2871,8774888,146020,2016-10-31 22:00:04+00:00
793195938047070209,15644,5778,8774888,146020,2016-10-31 21:00:23+00:00
793180763617361921,7100,2055,8774888,146020,2016-10-31 20:00:05+00:00
793165685325201412,9636,2857,8774888,146020,2016-10-31 19:00:10+00:00
793150605191548928,6321,1744,8774888,146020,2016-10-31 18:00:14+00:00
793135492858580992,6590,2555,8774888,146020,2016-10-31 17:00:11+00:00
793120401413079041,12974,4021,8774888,146020,2016-10-31 16:00:13+00:00
792913359805018113,14660,4079,8774888,146020,2016-10-31 02:17:31+00:00
792883833364439040,11567,4379,8774888,146020,2016-10-31 00:20:11+00:00
792773781206999040,7517,1723,8774888,146020,2016-10-30 17:02:53+00:00
792394556390137856,13767,4405,8774888,146020,2016-10-29 15:55:58+00:00
792050063153438720,7320,1851,8774888,146020,2016-10-28 17:07:05+00:00
791821351946420224,0,21637,8774888,146020,2016-10-28 01:58:16+00:00
791784077045166082,0,9842,8774888,146020,2016-10-27 23:30:09+00:00
791780927877898241,0,3916,8774888,146020,2016-10-27 23:17:38+00:00
791774931465953280,46158,22792,8774888,146020,2016-10-27 22:53:48+00:00
791672322847637504,12020,3219,8774888,146020,2016-10-27 16:06:04+00:00
791406955684368384,13430,4226,8774888,146020,2016-10-26 22:31:36+00:00
791312159183634433,8978,2604,8774888,146020,2016-10-26 16:14:55+00:00
791026214425268224,0,4202,8774888,146020,2016-10-25 21:18:40+00:00
790987426131050500,10054,2186,8774888,146020,2016-10-25 18:44:32+00:00
790946055508652032,17021,4804,8774888,146020,2016-10-25 16:00:09+00:00
790723298204217344,0,2371,8774888,146020,2016-10-25 01:14:59+00:00
790698755171364864,8409,1977,8774887,146020,2016-10-24 23:37:28+00:00
790581949425475584,21109,7344,8774887,146020,2016-10-24 15:53:19+00:00
790337589677002753,8006,1925,8774887,146020,2016-10-23 23:42:19+00:00
790277117346975746,12839,3253,8774887,146020,2016-10-23 19:42:02+00:00
790227638568808452,0,3657,8774887,146020,2016-10-23 16:25:25+00:00
789986466051088384,9465,2371,8774887,146020,2016-10-23 00:27:05+00:00
789960241177853952,0,4222,8774887,146020,2016-10-22 22:42:52+00:00
789903600034189313,10591,4230,8774887,146020,2016-10-22 18:57:48+00:00
789628658055020548,7658,1819,8774887,146020,2016-10-22 00:45:17+00:00
789599242079838210,6910,1973,8774887,146020,2016-10-21 22:48:24+00:00
789530877013393408,11990,3464,8774887,146020,2016-10-21 18:16:44+00:00
789314372632018944,8839,2353,8774887,146020,2016-10-21 03:56:25+00:00
789280767834746880,0,5068,8774887,146020,2016-10-21 01:42:53+00:00
789268448748703744,9307,2672,8774887,146020,2016-10-21 00:53:56+00:00
789137962068021249,9931,2870,8774887,146020,2016-10-20 16:15:26+00:00
788908386943430656,28023,12766,8774887,146020,2016-10-20 01:03:11+00:00
788765914992902144,27950,10581,8774887,146020,2016-10-19 15:37:03+00:00
788552643979468800,0,7356,8774887,146020,2016-10-19 01:29:35+00:00
788412144018661376,15895,5402,8774887,146020,2016-10-18 16:11:17+00:00
788178268662984705,7382,2146,8774887,146020,2016-10-18 00:41:57+00:00
788150585577050112,6254,1318,8774887,146020,2016-10-17 22:51:57+00:00
788070120937619456,0,3514,8774888,146020,2016-10-17 17:32:13+00:00
788039637453406209,6259,1352,8774888,146020,2016-10-17 15:31:05+00:00
787810552592695296,8821,3130,8774888,146020,2016-10-17 00:20:47+00:00
787717603741622272,10477,2852,8774888,146020,2016-10-16 18:11:26+00:00
787397959788929025,11116,2907,8774888,146020,2016-10-15 21:01:17+00:00
787322443945877504,7956,1784,8774888,146020,2016-10-15 16:01:13+00:00
787111942498508800,0,6900,8774888,146020,2016-10-15 02:04:45+00:00
786963064373534720,27180,8162,8774888,146020,2016-10-14 16:13:10+00:00
786729988674449408,0,2475,8774888,146020,2016-10-14 00:47:00+00:00
786709082849828864,18630,6250,8774888,146020,2016-10-13 23:23:56+00:00
786664955043049472,10834,2617,8774888,146020,2016-10-13 20:28:35+00:00
786595970293370880,9626,3186,8774888,146020,2016-10-13 15:54:28+00:00
786363235746385920,11122,3592,8774888,146020,2016-10-13 00:29:39+00:00
786286427768250368,8137,2911,8774888,146020,2016-10-12 19:24:27+00:00
786233965241827333,15584,4858,8774888,146020,2016-10-12 15:55:59+00:00
786051337297522688,1453,158,8774888,146020,2016-10-12 03:50:17+00:00
786036967502913536,0,7188,8774888,146020,2016-10-12 02:53:11+00:00
785927819176054784,11630,3257,8774888,146020,2016-10-11 19:39:28+00:00
785872687017132033,6834,1861,8774888,146020,2016-10-11 16:00:24+00:00
785639753186217984,7996,2284,8774888,146020,2016-10-11 00:34:48+00:00
785533386513321988,9294,2038,8774888,146020,2016-10-10 17:32:08+00:00
785515384317313025,6233,1288,8774888,146020,2016-10-10 16:20:36+00:00
785264754247995392,7407,1677,8774888,146020,2016-10-09 23:44:41+00:00
785170936622350336,12288,4943,8774889,146020,2016-10-09 17:31:53+00:00
784826020293709826,10326,3318,8774889,146020,2016-10-08 18:41:19+00:00
784517518371221505,9150,2592,8774889,146020,2016-10-07 22:15:26+00:00
784431430411685888,5812,1299,8774889,146020,2016-10-07 16:33:21+00:00
784183165795655680,20498,8238,8774889,146020,2016-10-07 00:06:50+00:00
784057939640352768,30359,11367,8774889,146020,2016-10-06 15:49:14+00:00
783839966405230592,30616,11007,8774889,146020,2016-10-06 01:23:05+00:00
783821107061198850,7505,2013,8774889,146020,2016-10-06 00:08:09+00:00
783695101801398276,10665,3282,8774889,146020,2016-10-05 15:47:27+00:00
783466772167098368,8622,2294,8774889,146020,2016-10-05 00:40:09+00:00
783391753726550016,17204,5604,8774889,146020,2016-10-04 19:42:03+00:00
783347506784731136,0,5663,8774889,146020,2016-10-04 16:46:14+00:00
783334639985389568,29707,11933,8774889,146020,2016-10-04 15:55:06+00:00
783085703974514689,8307,2243,8774889,146020,2016-10-03 23:25:55+00:00
782969140009107456,24578,7527,8774889,146020,2016-10-03 15:42:44+00:00
782747134529531904,7622,1438,8774889,146020,2016-10-03 01:00:34+00:00
782722598790725632,17613,5501,8774888,146020,2016-10-02 23:23:04+00:00
782598640137187329,7954,1912,8774888,146020,2016-10-02 15:10:30+00:00
782305867769217024,16966,5692,8774888,146020,2016-10-01 19:47:08+00:00
782021823840026624,0,6339,8774888,146020,2016-10-01 00:58:26+00:00
781955203444699136,11336,3443,8774888,146020,2016-09-30 20:33:43+00:00
781661882474196992,10627,2774,8774888,146020,2016-09-30 01:08:10+00:00
781655249211752448,4068,1146,8774888,146020,2016-09-30 00:41:48+00:00
781524693396357120,21117,5674,8774888,146020,2016-09-29 16:03:01+00:00
781308096455073793,7275,2597,8774888,146020,2016-09-29 01:42:20+00:00
781251288990355457,8581,2120,8774888,146020,2016-09-28 21:56:36+00:00
781163403222056960,9986,2790,8774888,146020,2016-09-28 16:07:23+00:00
780931614150983680,22021,7458,8774888,146020,2016-09-28 00:46:20+00:00
780858289093574656,7316,2047,8774888,146020,2016-09-27 19:54:58+00:00
780800785462489090,5590,1326,8774888,146020,2016-09-27 16:06:28+00:00
780601303617732608,12328,3410,8774888,146020,2016-09-27 02:53:48+00:00
780543529827336192,6425,1774,8774888,146020,2016-09-26 23:04:13+00:00
780496263422808064,0,3772,8774888,146020,2016-09-26 19:56:24+00:00
780476555013349377,0,116,8774888,146020,2016-09-26 18:38:05+00:00
780459368902959104,5387,1099,8774888,146020,2016-09-26 17:29:48+00:00
780192070812196864,8855,2294,8774888,146020,2016-09-25 23:47:39+00:00
780092040432480260,0,2341,8774888,146020,2016-09-25 17:10:10+00:00
780074436359819264,12411,5066,8774888,146020,2016-09-25 16:00:13+00:00
779834332596887552,19238,7188,8774888,146020,2016-09-25 00:06:08+00:00
779377524342161408,8962,3172,8774888,146020,2016-09-23 17:50:56+00:00
779124354206535695,0,18673,8774888,146020,2016-09-23 01:04:56+00:00
779056095788752897,15036,4609,8774888,146020,2016-09-22 20:33:42+00:00
778990705243029504,20323,7354,8774888,146020,2016-09-22 16:13:51+00:00
778774459159379968,0,10087,8774888,146020,2016-09-22 01:54:34+00:00
778764940568104960,883,367,8774888,146020,2016-09-22 01:16:45+00:00
778748913645780993,7011,1339,8774888,146020,2016-09-22 00:13:04+00:00
778650543019483137,5871,1531,8774888,146020,2016-09-21 17:42:10+00:00
778624900596654080,4718,1027,8774888,146020,2016-09-21 16:00:17+00:00
778408200802557953,13838,4413,8774888,146020,2016-09-21 01:39:11+00:00
778396591732486144,0,12465,8774888,146020,2016-09-21 00:53:04+00:00
778383385161035776,5937,1123,8774888,146020,2016-09-21 00:00:35+00:00
778286810187399168,10553,3357,8774888,146020,2016-09-20 17:36:50+00:00
778039087836069888,8643,2690,8774888,146020,2016-09-20 01:12:28+00:00
778027034220126208,6658,1645,8774888,146020,2016-09-20 00:24:34+00:00
777953400541634568,0,3591,8774888,146020,2016-09-19 19:31:59+00:00
777885040357281792,6462,1653,8774888,146020,2016-09-19 15:00:20+00:00
777684233540206592,11418,2985,8774888,146020,2016-09-19 01:42:24+00:00
777641927919427584,0,4303,8774888,146020,2016-09-18 22:54:18+00:00
777621514455814149,8899,2543,8774888,146020,2016-09-18 21:33:11+00:00
777189768882946048,14505,4373,8774889,146020,2016-09-17 16:57:35+00:00
776819012571455488,0,13927,8774889,146020,2016-09-16 16:24:19+00:00
776813020089548800,4952,1233,8774889,146020,2016-09-16 16:00:31+00:00
776477788987613185,8965,2834,8775534,146021,2016-09-15 17:48:25+00:00
776249906839351296,0,9298,8774889,146020,2016-09-15 02:42:54+00:00
776218204058357768,30391,16138,8774889,146020,2016-09-15 00:36:55+00:00
776201521193218049,9780,2551,8774889,146020,2016-09-14 23:30:38+00:00
776113305656188928,11958,4422,8774889,146020,2016-09-14 17:40:06+00:00
